folder_name,file_name,model,mean_input_tokens,mean_output_tokens,concurrent_requests,results_ttft_s_mean,results_inter_token_latency_s_mean,results_end_to_end_latency_s_mean
llmperf,qwen3_16000_1000_8_1766070369259_summary.json,qwen3,16000,1000,8,1.006487045,11.7065849,12.72218697
llmperf,qwen3_16000_1000_8_1766064991093_summary.json,qwen3,16000,1000,8,0.900344761,11.77279274,12.67936555
llmperf,qwen3_16000_1000_8_1766071461329_summary.json,qwen3,16000,1000,8,1.183306241,11.69329987,12.88276011
llmperf,qwen3_16000_1000_8_1766068224067_summary.json,qwen3,16000,1000,8,1.012524349,11.73855503,12.76310548
llmperf,qwen3_16000_1000_8_1766069296320_summary.json,qwen3,16000,1000,8,1.050374441,11.67575347,12.73354915
llmperf,qwen3_16000_1000_8_1766063905877_summary.json,qwen3,16000,1000,8,2.006508061,11.65275335,13.67117242
llmperf,qwen3_16000_1000_8_1766066065931_summary.json,qwen3,16000,1000,8,1.090139647,11.75380984,12.84715278
llmperf,qwen3_32000_1000_8_1766065072755_summary.json,qwen3,32000,1000,8,1.878763253,14.59565392,16.48927806
llmperf,qwen3_32000_1000_8_1766071543076_summary.json,qwen3,32000,1000,8,2.140844728,14.54400067,16.69966607
llmperf,qwen3_32000_1000_8_1766063987559_summary.json,qwen3,32000,1000,8,2.270280427,14.62214966,16.90186732
llmperf,qwen3_32000_1000_8_1766067228927_summary.json,qwen3,32000,1000,8,1.892992343,14.55525146,16.46303994
llmperf,qwen3_32000_1000_8_1766069378166_summary.json,qwen3,32000,1000,8,1.930853055,14.64283741,16.58861696
llmperf,qwen3_32000_1000_8_1766062899617_summary.json,qwen3,32000,1000,8,2.357361551,14.63986904,17.01215227
llmperf,qwen3_32000_1000_8_1766066148158_summary.json,qwen3,32000,1000,8,2.276463369,14.43134102,16.72250834
llmperf,qwen3_32000_1000_8_1766061819279_summary.json,qwen3,32000,1000,8,2.017385028,14.51986319,16.54128497
llmperf,qwen3_32000_1000_8_1766070451470_summary.json,qwen3,32000,1000,8,2.342482764,14.63839713,16.99218714
llmperf,qwen3_32000_1000_8_1766068305416_summary.json,qwen3,32000,1000,8,2.302908842,14.54534406,16.85487669
llmperf,qwen3_4000_1000_16_1766066194629_summary.json,qwen3,4000,1000,16,0.69043459,10.98178343,11.68347152
llmperf,qwen3_4000_1000_16_1766069424714_summary.json,qwen3,4000,1000,16,0.633168007,10.99455285,11.63761544
llmperf,qwen3_4000_1000_16_1766064033843_summary.json,qwen3,4000,1000,16,0.5911322,10.96262624,11.56496919
llmperf,qwen3_4000_1000_16_1766070497335_summary.json,qwen3,4000,1000,16,0.59148146,10.95618182,11.55890201
llmperf,qwen3_4000_1000_16_1766061867065_summary.json,qwen3,4000,1000,16,1.022782333,10.91613994,11.94873923
llmperf,qwen3_4000_1000_16_1766071589181_summary.json,qwen3,4000,1000,16,0.652135814,10.96211583,11.62138832
