folder_name,file_name,model,mean_input_tokens,mean_output_tokens,concurrent_requests,results_ttft_s_mean,results_inter_token_latency_s_mean,results_end_to_end_latency_s_mean
hicachefile10,qwen3_32000_1000_1_1766118504138_summary.json,qwen3,32000,1000,1,4.772165010042954,9.019813877037288,13.80114781303564
hicachefile10,qwen3_4000_1000_8_1766115244883_summary.json,qwen3,4000,1000,8,0.6743648237534217,9.727531833559116,10.411917101875588
hicachefile10,qwen3_4000_1000_8_1766110838195_summary.json,qwen3,4000,1000,8,0.6705599888737197,9.724215994636646,10.399951354876976
hicachefile10,qwen3_4000_1000_8_1766118533279_summary.json,qwen3,4000,1000,8,0.6586767668632092,9.672759018055308,10.341386019987112
hicachefile10,qwen3_4000_1000_8_1766116351354_summary.json,qwen3,4000,1000,8,0.7461186198779615,9.731119850291472,10.487260838119255
hicachefile10,qwen3_4000_1000_8_1766117443491_summary.json,qwen3,4000,1000,8,0.8233304141322151,9.693591552609174,10.526892800487985
hicachefile10,qwen3_4000_1000_8_1766119638910_summary.json,qwen3,4000,1000,8,0.6494557847472606,9.682705729880174,10.339682782738237
hicachefile10,qwen3_4000_1000_8_1766114126409_summary.json,qwen3,4000,1000,8,0.6415670355054317,9.649985152403193,10.3014667488751
hicachefile10,qwen3_4000_1000_8_1766113049311_summary.json,qwen3,4000,1000,8,0.49871704050019616,9.674206304290173,10.182880911750544
hicachefile10,qwen3_4000_1000_8_1766111950917_summary.json,qwen3,4000,1000,8,0.6530416380192037,9.73541597138516,10.39601940837747
hicachefile10,qwen3_4000_1000_8_1766109763608_summary.json,qwen3,4000,1000,8,0.7641009317449061,9.668950129220807,10.443027565008379
hicachefile10,qwen3_8000_1000_8_1766113083858_summary.json,qwen3,8000,1000,8,0.8169553837433341,10.377300312601214,11.200994123246346
hicachefile10,qwen3_8000_1000_8_1766118570532_summary.json,qwen3,8000,1000,8,1.2853221014956944,10.53358332825922,11.829730363002454
hicachefile10,qwen3_8000_1000_8_1766119674501_summary.json,qwen3,8000,1000,8,1.2324240272500901,10.378319731334726,11.617450912752247
hicachefile10,qwen3_8000_1000_8_1766114162375_summary.json,qwen3,8000,1000,8,0.8810164986280142,10.375717299158607,11.258308312506415
hicachefile10,qwen3_8000_1000_8_1766111987769_summary.json,qwen3,8000,1000,8,1.188266478755395,10.34058117879245,11.539470801762945
hicachefile10,qwen3_8000_1000_8_1766115280188_summary.json,qwen3,8000,1000,8,1.2869115241264808,10.386564620801158,11.680327375870547
hicachefile10,qwen3_8000_1000_8_1766117478810_summary.json,qwen3,8000,1000,8,1.24825812587369,10.307627593521953,11.566485135139374
hicachefile10,qwen3_8000_1000_8_1766110874227_summary.json,qwen3,8000,1000,8,0.8484840997552965,10.443454451660651,11.300118151746574
hicachefile10,qwen3_8000_1000_8_1766109799169_summary.json,qwen3,8000,1000,8,1.4612036293838173,10.31379017255207,11.78563541163021
hicachefile10,qwen3_8000_1000_8_1766116387979_summary.json,qwen3,8000,1000,8,1.347604189242702,10.373208897681454,11.728889943631657
hicachefile10,qwen3_16000_1000_8_1766117528129_summary.json,qwen3,16000,1000,8,2.473919568255951,11.584229562434329,14.06710584526445
hicachefile10,qwen3_16000_1000_8_1766118621939_summary.json,qwen3,16000,1000,8,2.5164314404973993,11.705666427780479,14.234087797369284
hicachefile10,qwen3_16000_1000_8_1766115330262_summary.json,qwen3,16000,1000,8,1.6402832719977596,11.866901387489623,13.514765776257263
hicachefile10,qwen3_16000_1000_8_1766113133708_summary.json,qwen3,16000,1000,8,2.428248960633937,11.549931100028655,13.982672009893577
